a,b,c,d,pos,vel,acc
10000000000.0,129154.96650148854,35938136.638046406,27.825594022071257,"(4593.552537979752, 0.0, 1578.7981969913153)","(1122636.675362934, 0.0, 8821.008793816685)","(285919.50842596474, 0.0, 4997.017532886977)"
10000000000.0,129154.96650148854,35938136.638046406,464.1588833612782,"(4593.552541004716, 0.0, 1578.7982004564794)","(1123111.4698373147, 0.0, 8819.843151817624)","(286183.56489206135, 0.0, 4997.703626992382)"
10000000000.0,129154.96650148854,35938136.638046406,7742.636826811277,"(4593.552586904351, 0.0, 1578.798251998014)","(1130285.4767227198, 0.0, 8802.889720179717)","(290193.5972740581, 0.0, 5008.336234097768)"
10000000000.0,129154.96650148854,35938136.638046406,129154.96650148854,"(4593.5529607292765, 0.0, 1578.7986199343397)","(1187088.3844096484, 0.0, 8702.492405392595)","(324017.2673613294, 0.0, 5115.336367092707)"
10000000000.0,129154.96650148854,35938136.638046406,2154434.6900318866,"(4593.554244804781, 0.0, 1578.7998128417914)","(1367456.3547157554, 0.0, 8345.748882857108)","(460404.9699468479, 0.0, 5573.53649988192)"
10000000000.0,129154.96650148854,35938136.638046406,35938136.638046406,"(4593.557123939786, 0.0, 1578.8025552137394)","(1719687.509430633, 0.0, 6769.607826868106)","(847187.2343460415, 0.0, 6111.90501985079)"
10000000000.0,129154.96650148854,35938136.638046406,599484250.3189421,"(4593.562128387058, 0.0, 1578.8063587224735)","(2228204.890356466, 0.0, 5165.31769375199)","(1725817.7561840157, 0.0, 6485.108973557606)"
10000000000.0,129154.96650148854,35938136.638046406,10000000000.0,"(4593.570033200511, 0.0, 1578.8121455744076)","(2890854.856532629, 0.0, 4674.289401578365)","(3577216.9281668486, 0.0, 7274.945494248259)"
10000000000.0,129154.96650148854,599484250.3189421,0.1,"(4593.556480389756, 0.0, 1578.8021862360451)","(1667054.9834527606, 0.0, 5333.252737968925)","(840254.2675875493, 0.0, 4920.851190224445)"
10000000000.0,129154.96650148854,599484250.3189421,1.6681005372000592,"(4593.556480390508, 0.0, 1578.80218623669)","(1667055.070513791, 0.0, 5333.252697987913)","(840254.3590968999, 0.0, 4920.851369545415)"
10000000000.0,129154.96650148854,599484250.3189421,27.825594022071257,"(4593.5564804031565, 0.0, 1578.802186247443)","(1667056.5227412204, 0.0, 5333.252031103971)","(840255.8855259663, 0.0, 4920.854360732318)"
10000000000.0,129154.96650148854,599484250.3189421,464.1588833612782,"(4593.556480615743, 0.0, 1578.8021864267341)","(1667080.7367639006, 0.0, 5333.240917789677)","(840281.3370796851, 0.0, 4920.904238061488)"
10000000000.0,129154.96650148854,599484250.3189421,7742.636826811277,"(4593.556484136528, 0.0, 1578.8021893951463)","(1667481.7369724629, 0.0, 5333.058536678107)","(840702.9185230908, 0.0, 4921.731100625141)"
10000000000.0,129154.96650148854,599484250.3189421,129154.96650148854,"(4593.5565369751785, 0.0, 1578.802233679365)","(1673486.1179244078, 0.0, 5330.652434635921)","(847037.2592030303, 0.0, 4934.304358215001)"
10000000000.0,129154.96650148854,599484250.3189421,2154434.6900318866,"(4593.556956582949, 0.0, 1578.8025716499658)","(1720451.6840093134, 0.0, 5316.528147795689)","(898721.6985047833, 0.0, 5041.75090276818)"
10000000000.0,129154.96650148854,599484250.3189421,35938136.638046406,"(4593.558524888123, 0.0, 1578.8037652152998)","(1887441.4991476592, 0.0, 5215.651324739296)","(1119453.5595772304, 0.0, 5456.27458487925)"
10000000000.0,129154.96650148854,599484250.3189421,599484250.3189421,"(4593.562580394006, 0.0, 1578.806785507508)","(2275836.367882941, 0.0, 4806.040810070809)","(1839953.0601116836, 0.0, 6163.080008248814)"
10000000000.0,129154.96650148854,599484250.3189421,10000000000.0,"(4593.570143307772, 0.0, 1578.81220234141)","(2900616.8190794145, 0.0, 4642.634824246831)","(3614972.1503144624, 0.0, 7222.297950438301)"
10000000000.0,129154.96650148854,10000000000.0,0.1,"(4593.564259048363, 0.0, 1578.8081236659932)","(2438564.524310826, 0.0, 3803.26508429737)","(2460317.6730289785, 0.0, 4984.012187007371)"
10000000000.0,129154.96650148854,10000000000.0,1.6681005372000592,"(4593.564259048314, 0.0, 1578.808123666027)","(2438564.528335737, 0.0, 3803.2650893460445)","(2460317.6813160656, 0.0, 4984.012200397782)"
10000000000.0,129154.96650148854,10000000000.0,27.825594022071257,"(4593.564259049158, 0.0, 1578.8081236665882)","(2438564.5954751875, 0.0, 3803.2651735629047)","(2460317.819552791, 0.0, 4984.012423762933)"
10000000000.0,129154.96650148854,10000000000.0,464.1588833612782,"(4593.564259062293, 0.0, 1578.808123675951)","(2438565.7153984997, 0.0, 3803.2665783528705)","(2460320.1254190663, 0.0, 4984.016149616215)"
10000000000.0,129154.96650148854,10000000000.0,7742.636826811277,"(4593.5642592815175, 0.0, 1578.8081238320638)","(2438584.3884418877, 0.0, 3803.2900027878977)","(2460358.5725487745, 0.0, 4984.078272233351)"
10000000000.0,129154.96650148854,10000000000.0,129154.96650148854,"(4593.564262911138, 0.0, 1578.808126417082)","(2438893.562623143, 0.0, 3803.6782999108614)","(2460995.2241606903, 0.0, 4985.106744157026)"
10000000000.0,129154.96650148854,10000000000.0,2154434.6900318866,"(4593.564317132306, 0.0, 1578.8081650683923)","(2443511.7243939447, 0.0, 3809.5668137131383)","(2470523.1282790527, 0.0, 5000.454635422534)"
10000000000.0,129154.96650148854,10000000000.0,35938136.638046406,"(4593.564746744209, 0.0, 1578.8084686356556)","(2479844.0544598843, 0.0, 3857.5906317380677)","(2547269.2365020253, 0.0, 5122.203582172678)"
10000000000.0,129154.96650148854,10000000000.0,599484250.3189421,"(4593.5664643146, 0.0, 1578.8096526996706)","(2621500.3914452973, 0.0, 4030.626976406531)","(2883240.311386043, 0.0, 5609.50808104455)"
10000000000.0,129154.96650148854,10000000000.0,10000000000.0,"(4593.571649783311, 0.0, 1578.8131070114869)","(3022202.311307032, 0.0, 4470.318023699213)","(4132749.4378012945, 0.0, 6970.118512976846)"
10000000000.0,2154434.6900318866,0.1,0.1,"(4593.549972000782, 0.0, 1578.7984144875525)","(559650.7378739296, 0.0, 60592.93787145938)","(39481.80706978776, 0.04, 5161.257819551006)"
10000000000.0,2154434.6900318866,0.1,1.6681005372000592,"(4593.549972320353, 0.0, 1578.7985234072141)","(559742.9022076166, 0.0, 59719.32490132269)","(39524.20723667969, 0.04, 5142.434645312567)"
10000000000.0,2154434.6900318866,0.1,27.825594022071257,"(4593.5499775898525, 0.0, 1578.7994217265514)","(561257.2168143038, 0.0, 49725.629639610925)","(40200.3088817109, 0.035833333333333335, 5008.401319292253)"
10000000000.0,2154434.6900318866,0.1,464.1588833612782,"(4593.550052112467, 0.0, 1578.7985192536512)","(581802.8625624541, 0.0, 28986.027858255293)","(47726.90874926744, 0.028333333333333332, 5355.891113456732)"
10000000000.0,2154434.6900318866,0.1,7742.636826811277,"(4593.55051652031, 0.0, 1578.7954419554696)","(694644.8516415389, 0.0, 19266.249259701817)","(82998.0444751443, 0.028333333333333332, 5389.777621097887)"
10000000000.0,2154434.6900318866,0.1,129154.96650148854,"(4593.551687431011, 0.0, 1578.796415489274)","(938708.1182157312, 0.0, 12891.876482911202)","(177737.8914169234, 0.025, 5308.874818795248)"
10000000000.0,2154434.6900318866,0.1,2154434.6900318866,"(4593.553728878558, 0.0, 1578.7991265008652)","(1278207.9573598132, 0.0, 9672.048813637237)","(386239.40211792977, 0.015833333333333335, 5848.660183528595)"
10000000000.0,2154434.6900318866,0.1,35938136.638046406,"(4593.556985175367, 0.0, 1578.802442376262)","(1699712.5967536536, 0.0, 7103.174264199316)","(820440.1402981863, 0.005833333333333334, 6271.674999652199)"
10000000000.0,2154434.6900318866,0.1,599484250.3189421,"(4593.562097544288, 0.0, 1578.806327232239)","(2224768.062813018, 0.0, 5199.330458812437)","(1717663.4654618276, 0.0025, 6516.483507249453)"
10000000000.0,2154434.6900318866,0.1,10000000000.0,"(4593.570026813347, 0.0, 1578.8121424216615)","(2890325.2733289953, 0.0, 4676.385086332081)","(3574835.520454057, 0.0008333333333333334, 7278.376604668897)"
10000000000.0,2154434.6900318866,1.6681005372000592,0.1,"(4593.549972002022, 0.0, 1578.7984146745077)","(559651.1387461112, 0.0, 60590.168332385125)","(39481.97042153238, 0.04, 5161.217841093153)"
10000000000.0,2154434.6900318866,1.6681005372000592,1.6681005372000592,"(4593.549972321509, 0.0, 1578.7985235677525)","(559743.3026714372, 0.0, 59716.69160808279)","(39524.36995186028, 0.04, 5142.398651913279)"
10000000000.0,2154434.6900318866,1.6681005372000592,27.825594022071257,"(4593.549977591045, 0.0, 1578.7994217050364)","(561257.6106809855, 0.0, 49724.223429433514)","(40200.46241157746, 0.035833333333333335, 5008.392638901297)"
10000000000.0,2154434.6900318866,1.6681005372000592,464.1588833612782,"(4593.55005211359, 0.0, 1578.7985192180568)","(581803.1840449823, 0.0, 28985.87243009269)","(47727.01030231945, 0.028333333333333332, 5355.881975894023)"
10000000000.0,2154434.6900318866,1.6681005372000592,7742.636826811277,"(4593.550516520853, 0.0, 1578.7954419567718)","(694645.0034037579, 0.0, 19266.227591567153)","(82998.09062842681, 0.028333333333333332, 5389.775352764012)"
10000000000.0,2154434.6900318866,1.6681005372000592,129154.96650148854,"(4593.5516874311415, 0.0, 1578.7964154897397)","(938708.1564239325, 0.0, 12891.874895917093)","(177737.90791231877, 0.025, 5308.874591878328)"
10000000000.0,2154434.6900318866,1.6681005372000592,2154434.6900318866,"(4593.553728878512, 0.0, 1578.7991265009045)","(1278207.963702112, 0.0, 9672.04870616627)","(386239.40682724863, 0.015833333333333335, 5848.660157387534)"
10000000000.0,2154434.6900318866,1.6681005372000592,35938136.638046406,"(4593.55698517538, 0.0, 1578.8024423762674)","(1699712.59775543, 0.0, 7103.1742466857995)","(820440.1416131472, 0.005833333333333334, 6271.67499106598)"
10000000000.0,2154434.6900318866,1.6681005372000592,599484250.3189421,"(4593.562097544368, 0.0, 1578.8063272322404)","(2224768.0629771203, 0.0, 5199.330457235029)","(1717663.4658387091, 0.0025, 6516.483505787271)"
10000000000.0,2154434.6900318866,1.6681005372000592,10000000000.0,"(4593.570026813469, 0.0, 1578.8121424216617)","(2890325.2733573252, 0.0, 4676.385086234149)","(3574835.5205664705, 0.0008333333333333334, 7278.376604504365)"
10000000000.0,2154434.6900318866,27.825594022071257,0.1,"(4593.549972023151, 0.0, 1578.7984177831022)","(559657.8254112309, 0.0, 60544.033059603236)","(39484.6949705164, 0.04, 5160.552224923655)"
10000000000.0,2154434.6900318866,27.825594022071257,1.6681005372000592,"(4593.549972342779, 0.0, 1578.798526237027)","(559749.9825254012, 0.0, 59672.8236381181)","(39527.083887175606, 0.04, 5141.799344944359)"
10000000000.0,2154434.6900318866,27.825594022071257,27.825594022071257,"(4593.5499776118995, 0.0, 1578.7994213451398)","(561264.1804994382, 0.0, 49700.78616494979)","(40203.023189054344, 0.035833333333333335, 5008.248006204183)"
10000000000.0,2154434.6900318866,27.825594022071257,464.1588833612782,"(4593.550052131102, 0.0, 1578.798518624416)","(581808.5465277694, 0.0, 28983.280211786405)","(47728.70423978658, 0.028333333333333332, 5355.729590076004)"
10000000000.0,2154434.6900318866,27.825594022071257,7742.636826811277,"(4593.550516529399, 0.0, 1578.795441978492)","(694647.5349135101, 0.0, 19265.86616084792)","(82998.86050051228, 0.028333333333333332, 5389.737516558366)"
10000000000.0,2154434.6900318866,27.825594022071257,129154.96650148854,"(4593.551687433528, 0.0, 1578.7964154975089)","(938708.7937723997, 0.0, 12891.848423448522)","(177738.18307058836, 0.025, 5308.870806711088)"
10000000000.0,2154434.6900318866,27.825594022071257,2154434.6900318866,"(4593.553728879049, 0.0, 1578.799126501553)","(1278208.0694979604, 0.0, 9672.046913444074)","(386239.4853833035, 0.015833333333333335, 5848.659721328874)"
10000000000.0,2154434.6900318866,27.825594022071257,35938136.638046406,"(4593.556985175472, 0.0, 1578.802442376354)","(1699712.6144660676, 0.0, 7103.173954542832)","(820440.1635480066, 0.005833333333333334, 6271.674847839286)"
10000000000.0,2154434.6900318866,27.825594022071257,599484250.3189421,"(4593.562097544389, 0.0, 1578.8063272322645)","(2224768.065714527, 0.0, 5199.3304309222)","(1717663.4721255132, 0.0025, 6516.483481396515)"
10000000000.0,2154434.6900318866,27.825594022071257,10000000000.0,"(4593.5700268144055, 0.0, 1578.8121424216645)","(2890325.273829901, 0.0, 4676.385084600548)","(3574835.5224416135, 0.0008333333333333334, 7278.376601759828)"
10000000000.0,2154434.6900318866,464.1588833612782,0.1,"(4593.549972375823, 0.0, 1578.7984669532948)","(559769.2862463688, 0.0, 59791.63851804665)","(39530.05390684208, 0.04, 5149.79062882726)"
10000000000.0,2154434.6900318866,464.1588833612782,1.6681005372000592,"(4593.549972695151, 0.0, 1578.7985684380947)","(559861.3299425323, 0.0, 58956.799359227385)","(39572.26711665397, 0.04, 5132.099499518724)"
10000000000.0,2154434.6900318866,464.1588833612782,27.825594022071257,"(4593.549977959722, 0.0, 1578.7994150701882)","(561373.6955784818, 0.0, 49315.23563654894)","(40245.668821602994, 0.035, 5005.880453511386)"
10000000000.0,2154434.6900318866,464.1588833612782,464.1588833612782,"(4593.5500524239305, 0.0, 1578.7985087529376)","(581897.951148425, 0.0, 28940.172437796307)","(47756.94149432642, 0.028333333333333332, 5353.1981478405205)"
10000000000.0,2154434.6900318866,464.1588833612782,7742.636826811277,"(4593.550516671557, 0.0, 1578.795442340584)","(694689.7528486963, 0.0, 19259.84145729662)","(83011.69966175396, 0.028333333333333332, 5389.106894415827)"
10000000000.0,2154434.6900318866,464.1588833612782,129154.96650148854,"(4593.5516874737405, 0.0, 1578.7964156270953)","(938719.424623361, 0.0, 12891.406888544776)","(177742.77256863881, 0.025, 5308.807676095777)"
10000000000.0,2154434.6900318866,464.1588833612782,2154434.6900318866,"(4593.553728887682, 0.0, 1578.7991265123715)","(1278209.8342560453, 0.0, 9672.017009497225)","(386240.7957403704, 0.015833333333333335, 5848.652447571708)"
10000000000.0,2154434.6900318866,464.1588833612782,35938136.638046406,"(4593.556985177266, 0.0, 1578.8024423778015)","(1699712.8932157324, 0.0, 7103.169081316593)","(820440.5294404888, 0.005833333333333334, 6271.672458680707)"
10000000000.0,2154434.6900318866,464.1588833612782,599484250.3189421,"(4593.562097544812, 0.0, 1578.8063272326654)","(2224768.1113772024, 0.0, 5199.329991997968)","(1717663.576995396, 0.0025, 6516.483074534407)"
10000000000.0,2154434.6900318866,464.1588833612782,10000000000.0,"(4593.570026813714, 0.0, 1578.812142421708)","(2890325.281712948, 0.0, 4676.385057350449)","(3574835.553720779, 0.0008333333333333334, 7278.376555978189)"
10000000000.0,2154434.6900318866,7742.636826811277,0.1,"(4593.549978200994, 0.0, 1578.7988354688173)","(561606.8689048996, 0.0, 50579.28446566466)","(40263.58084070248, 0.03666666666666667, 5033.520998122567)"
10000000000.0,2154434.6900318866,7742.636826811277,1.6681005372000592,"(4593.549978515625, 0.0, 1578.7988766778783)","(561697.074321548, 0.0, 50106.463701956025)","(40303.18638202436, 0.03666666666666667, 5026.072121977147)"
10000000000.0,2154434.6900318866,7742.636826811277,27.825594022071257,"(4593.549983705041, 0.0, 1578.7992621526587)","(563179.7286475421, 0.0, 44080.353833369765)","(40938.47946164478, 0.03166666666666667, 4975.922857529756)"
10000000000.0,2154434.6900318866,7742.636826811277,464.1588833612782,"(4593.550057271616, 0.0, 1578.7983522880415)","(583376.4131693784, 0.0, 28256.14259173223)","(48222.69710618656, 0.028333333333333332, 5313.705370105419)"
10000000000.0,2154434.6900318866,7742.636826811277,7742.636826811277,"(4593.550519035272, 0.0, 1578.795448319795)","(695391.1714192452, 0.0, 19160.531982491855)","(83225.02066515313, 0.0275, 5378.731348342695)"
10000000000.0,2154434.6900318866,7742.636826811277,129154.96650148854,"(4593.551688143938, 0.0, 1578.796417785229)","(938896.5462625372, 0.0, 12884.056215857705)","(177819.21456649297, 0.025, 5307.7573088345625)"
10000000000.0,2154434.6900318866,7742.636826811277,2154434.6900318866,"(4593.553729030706, 0.0, 1578.7991266928266)","(1278239.265790855, 0.0, 9671.518310035752)","(386262.64361991663, 0.015833333333333335, 5848.531152849887)"
10000000000.0,2154434.6900318866,7742.636826811277,35938136.638046406,"(4593.556985207534, 0.0, 1578.8024424019475)","(1699717.5428828483, 0.0, 7103.087794401345)","(820446.6320578727, 0.005833333333333334, 6271.6326069791285)"
10000000000.0,2154434.6900318866,7742.636826811277,599484250.3189421,"(4593.56209755108, 0.0, 1578.8063272393547)","(2224768.873072729, 0.0, 5199.322670353753)","(1717665.3262430474, 0.0025, 6516.476287717469)"
10000000000.0,2154434.6900318866,7742.636826811277,10000000000.0,"(4593.570026815262, 0.0, 1578.8121424224355)","(2890325.413209985, 0.0, 4676.384602792016)","(3574836.0754518565, 0.0008333333333333334, 7278.375792295543)"
10000000000.0,2154434.6900318866,129154.96650148854,0.1,"(4593.550062814653, 0.0, 1578.797228170679)","(587623.6820435687, 0.0, 24163.077837105393)","(49236.249323515534, 0.024166666666666666, 4854.31003729664)"
10000000000.0,2154434.6900318866,129154.96650148854,1.6681005372000592,"(4593.550063073058, 0.0, 1578.7972281583473)","(587693.0285619565, 0.0, 24144.30808862325)","(49259.71119196571, 0.024166666666666666, 4854.9296454524665)"
10000000000.0,2154434.6900318866,129154.96650148854,27.825594022071257,"(4593.550067342515, 0.0, 1578.7972252421698)","(588836.9445848761, 0.0, 23858.053296132697)","(49644.97139279085, 0.024166666666666666, 4865.476324054389)"
